7	3.45	-1.90831	-0.951057
7	3.46	-1.67307	-0.968583
7	3.47	-1.34717	-0.982287
7	3.48	-0.994023	-0.992115
7	3.49	-0.635815	-0.998027
7	3.5	-0.277122	-1
7	3.51	0.081584	-0.998027
7	3.52	0.440289	-0.992115
7	3.53	0.79891	-0.982287
7	3.54	1.15596	-0.968583
7	3.55	1.50138	-0.951057
7	3.56	1.7968	-0.929776
7	3.57	1.95819	-0.904827
7	3.58	1.90905	-0.876307
7	3.59	1.67591	-0.844328
7	3.6	1.3513	-0.809017
7	3.61	0.998994	-0.770513
7	3.62	0.641488	-0.728969
7	3.63	0.283477	-0.684547
7	3.64	-0.0745484	-0.637424
7	3.65	-0.432573	-0.587785
7	3.66	-0.79052	-0.535827
7	3.67	-1.14699	-0.481754
7	3.68	-1.49232	-0.425779
7	3.69	-1.78933	-0.368125
7	3.7	-1.95533	-0.309017
7	3.71	-1.91243	-0.24869
7	3.72	-1.68386	-0.187381
7	3.73	-1.36147	-0.125333
7	3.74	-1.01021	-0.0627905
7	3.75	-0.653429	-2.28353e-13
7	3.76	-0.296095	0.0627905
7	3.77	0.061255	0.125333
7	3.78	0.418605	0.187381
7	3.79	0.775888	0.24869
7	3.8	1.13183	0.309017
7	3.81	1.47744	0.368125
7	3.82	1.77737	0.425779
7	3.83	1.95099	0.481754
7	3.84	1.91812	0.535827
7	3.85	1.69673	0.587785
7	3.86	1.37757	0.637424
7	3.87	1.0276	0.684547
7	3.88	0.671573	0.728969
7	3.89	0.314913	0.770513
7	3.9	-0.0417675	0.809017
7	3.91	-0.398448	0.844328
7	3.92	-0.755074	0.876307
7	3.93	-1.11054	0.904827
7	3.94	-1.45671	0.929776
7	3.95	-1.76069	0.951057
7	3.96	-1.94466	0.968583
7	3.97	-1.92561	0.982287
7	3.98	-1.71421	0.992115
7	3.99	-1.39946	0.998027
7	4	-1.05108	1
7	4.01	-0.695857	0.998027
7	4.02	-0.339869	0.992115
7	4.03	0.0161459	0.982287
7	4.04	0.372161	0.968583
7	4.05	0.728136	0.951057
7	4.06	1.08315	0.929776
7	4.07	1.43007	0.904827
7	4.08	1.73896	0.876307
7	4.09	1.93569	0.844328
7	4.1	1.93422	0.809017
7	4.11	1.73592	0.770513
7	4.12	1.42699	0.728969
7	4.13	1.08059	0.684547
7	4.14	0.726223	0.637424
7	4.15	0.370908	0.587785
7	4.16	0.015554	0.535827
7	4.17	-0.3398	0.481754
7	4.18	-0.695127	0.425779
7	4.19	-1.0497	0.368125
7	4.2	-1.39747	0.309017
7	4.21	-1.71182	0.24869
7	4.22	-1.92325	0.187381
7	4.23	-1.94304	0.125333
7	4.24	-1.7613	0.0627905
7	4.25	-1.45994	2.92425e-13
7	4.26	-1.11604	-0.0627905
7	4.27	-0.762615	-0.125333
7	4.28	-0.407977	-0.187381
7	4.29	-0.0532795	-0.24869
7	4.3	0.301418	-0.309017
7	4.31	0.656099	-0.368125
7	4.32	1.01022	-0.425779
7	4.33	1.35883	-0.481754
7	4.34	1.67889	-0.535827
7	4.35	1.90643	-0.587785
7	4.36	1.95094	-0.637424
7	4.37	1.78964	-0.684547
7	4.38	1.49802	-0.728969
7	4.39	1.15731	-0.770513
7	4.4	0.804976	-0.809017
7	4.41	0.451023	-0.844328
7	4.42	0.0969772	-0.876307
7	4.43	-0.257069	-0.904827
7	4.44	-0.611105	-0.929776
7	4.45	-0.96475	-0.951057
7	4.46	-1.31412	-0.968583
7	4.47	-1.63982	-0.982287
7	4.48	-1.88426	-0.992115
7	4.49	-1.95659	-0.998027
7	4.5	-1.82	-1
7	4.51	-1.54083	-0.998027
7	4.52	-1.20429	-0.992115
7	4.53	-0.853235	-0.982287
7	4.54	-0.499985	-0.968583
7	4.55	-0.146587	-0.951057
7	4.56	0.206813	-0.929776
7	4.57	0.560208	-0.904827
7	4.58	0.913348	-0.876307
7	4.59	1.26331	-0.844328
7	4.6	1.59431	-0.809017
7	4.61	1.85577	-0.770513
7	4.62	1.95845	-0.728969
7	4.63	1.85115	-0.684547
7	4.64	1.58783	-0.637424
7	4.65	1.25676	-0.587785
7	4.66	0.907308	-0.535827
7	4.67	0.554795	-0.481754
7	4.68	0.202038	-0.425779
7	4.69	-0.150722	-0.368125
7	4.7	-0.50348	-0.309017
7	4.71	-0.856086	-0.24869
7	4.72	-1.20645	-0.187381
7	4.73	-1.54216	-0.125333
7	4.74	-1.82007	-0.0627905
7	4.75	-1.95484	-3.60049e-13
7	4.76	-1.88157	0.0627905
7	4.77	-1.63826	0.125333
7	4.78	-1.31448	0.187381
7	4.79	-0.967086	0.24869
7	4.8	-0.615373	0.309017
7	4.81	-0.263256	0.368125
7	4.82	0.0888708	0.425779
7	4.83	0.440997	0.481754
7	4.84	0.793041	0.535827
7	4.85	1.1436	0.587785
7	4.86	1.48327	0.637424
7	4.87	1.77644	0.684547
7	4.88	1.944	0.728969
7	4.89	1.90936	0.770513
7	4.9	1.69108	0.809017
7	4.91	1.37708	0.844328
7	4.92	1.03245	0.876307
7	4.93	0.681649	0.904827
7	4.94	0.330174	0.929776
7	4.95	-0.0213242	0.951057
7	4.96	-0.372822	0.968583
7	4.97	-0.724281	0.982287
7	4.98	-1.07482	0.992115
7	4.99	-1.41764	0.998027
7	5	-1.72437	1
