378	0.632121	5.83224e-07	0.632121	2.71531e-13	0.632121	3.51269e-16
380	0.632121	5.77101e-07	0.632121	2.66438e-13	0.632121	0
382	0.632121	5.71073e-07	0.632121	2.60818e-13	0.632121	5.26904e-16
384	0.632121	5.6514e-07	0.632121	2.56427e-13	0.632121	0
386	0.632121	5.59299e-07	0.632121	2.49928e-13	0.632121	3.51269e-16
388	0.632121	5.53548e-07	0.632121	2.4501e-13	0.632121	1.75635e-16
390	0.632121	5.47885e-07	0.632121	2.41146e-13	0.632121	8.78173e-16
392	0.632121	5.42309e-07	0.632121	2.34121e-13	0.632121	1.75635e-16
394	0.632121	5.36817e-07	0.632121	2.3096e-13	0.632121	1.75635e-16
396	0.632121	5.31408e-07	0.632121	2.25691e-13	0.632121	3.51269e-16
398	0.632121	5.26081e-07	0.632121	2.21651e-13	0.632121	7.02539e-16
400	0.632121	5.20833e-07	0.632121	2.16558e-13	0.632121	3.51269e-16
402	0.632121	5.15664e-07	0.632121	2.13045e-13	0.632121	5.26904e-16
404	0.632121	5.10571e-07	0.632121	2.08478e-13	0.632121	3.51269e-16
406	0.632121	5.05553e-07	0.632121	2.04263e-13	0.632121	5.26904e-16
408	0.632121	5.00609e-07	0.632121	2.00048e-13	0.632121	1.05381e-15
410	0.632121	4.95737e-07	0.632121	1.95833e-13	0.632121	1.05381e-15
412	0.632121	4.90935e-07	0.632121	1.91969e-13	0.632121	1.75635e-16
414	0.632121	4.86203e-07	0.632121	1.89159e-13	0.632121	7.02539e-16
416	0.632121	4.8154e-07	0.632121	1.85295e-13	0.632121	0
418	0.632121	4.76943e-07	0.632121	1.82836e-13	0.632121	1.75635e-16
420	0.632121	4.72411e-07	0.632121	1.78269e-13	0.632121	1.75635e-16
422	0.632121	4.67944e-07	0.632121	1.74581e-13	0.632121	1.75635e-16
424	0.632121	4.6354e-07	0.632121	1.72649e-13	0.632121	0
426	0.632121	4.59198e-07	0.632121	1.68082e-13	0.632121	1.75635e-16
428	0.632121	4.54916e-07	0.632121	1.6615e-13	0.632121	0
430	0.632121	4.50694e-07	0.632121	1.63516e-13	0.632121	1.75635e-16
432	0.632121	4.46531e-07	0.632121	1.59828e-13	0.632121	5.26904e-16
434	0.632121	4.42425e-07	0.632121	1.57193e-13	0.632121	3.51269e-16
436	0.632121	4.38375e-07	0.632121	1.54383e-13	0.632121	3.51269e-16
438	0.632121	4.34381e-07	0.632121	1.52451e-13	0.632121	1.75635e-16
440	0.632121	4.30441e-07	0.632121	1.48763e-13	0.632121	8.78173e-16
442	0.632121	4.26554e-07	0.632121	1.45426e-13	0.632121	1.75635e-16
444	0.632121	4.2272e-07	0.632121	1.43142e-13	0.632121	1.75635e-16
446	0.632121	4.18937e-07	0.632121	1.41035e-13	0.632121	1.75635e-16
448	0.632121	4.15205e-07	0.632121	1.37698e-13	0.632121	1.75635e-16
450	0.632121	4.11523e-07	0.632121	1.35063e-13	0.632121	1.75635e-16
452	0.632121	4.07889e-07	0.632121	1.33131e-13	0.632121	5.26904e-16
454	0.632121	4.04303e-07	0.632121	1.31199e-13	0.632121	8.78173e-16
456	0.632121	4.00764e-07	0.632121	1.29443e-13	0.632121	1.75635e-16
458	0.632121	3.97272e-07	0.632121	1.26281e-13	0.632121	3.51269e-16
460	0.632121	3.93825e-07	0.632121	1.24525e-13	0.632121	1.75635e-16
462	0.632121	3.90422e-07	0.632121	1.22769e-13	0.632121	1.75635e-16
464	0.632121	3.87064e-07	0.632121	1.19958e-13	0.632121	1.75635e-16
466	0.632121	3.83749e-07	0.632121	1.1627e-13	0.632121	1.75635e-16
468	0.632121	3.80476e-07	0.632121	1.16095e-13	0.632121	5.26904e-16
470	0.632121	3.77245e-07	0.632121	1.14338e-13	0.632121	7.02539e-16
472	0.632121	3.74054e-07	0.632121	1.11879e-13	0.632121	1.22944e-15
474	0.632121	3.70904e-07	0.632121	1.09947e-13	0.632121	1.75635e-16
476	0.632121	3.67794e-07	0.632121	1.0784e-13	0.632121	3.51269e-16
478	0.632121	3.64723e-07	0.632121	1.0661e-13	0.632121	3.51269e-16
480	0.632121	3.6169e-07	0.632121	1.03273e-13	0.632121	1.75635e-16
482	0.632121	3.58694e-07	0.632121	1.03273e-13	0.632121	5.26904e-16
484	0.632121	3.55736e-07	0.632121	1.01517e-13	0.632121	7.02539e-16
486	0.632121	3.52814e-07	0.632121	9.85311e-14	0.632121	0
488	0.632121	3.49928e-07	0.632121	9.92336e-14	0.632121	0
490	0.632121	3.47078e-07	0.632121	9.74773e-14	0.632121	0
492	0.632121	3.44262e-07	0.632121	9.44915e-14	0.632121	3.51269e-16
494	0.632121	3.4148e-07	0.632121	9.3262e-14	0.632121	7.02539e-16
496	0.632121	3.38731e-07	0.632121	9.18569e-14	0.632121	8.78173e-16
498	0.632121	3.36016e-07	0.632121	8.97493e-14	0.632121	1.75635e-16
500	0.632121	3.33333e-07	0.632121	8.86955e-14	0.632121	7.02539e-16
