1.08	112.533	0	0	1.07452	0.0690001	2.05459	0.0505418	3.06388	0.0591491	4.05992	0.0554785	5.04087	0.0378429	7.53158	1.32244	8.19798	0.0330263	8.87378	2.6872	9.63444	-0.13055	10.2914	2.66361	11.0074	0.0068778	12	0
1.11	112.533	0	0	1.07659	0.0690001	2.0561	0.0505418	3.06566	0.0591491	4.06158	0.0554785	5.04201	0.0378429	7.57125	1.32244	8.19897	0.0330263	8.9544	2.6872	9.63053	-0.13055	10.3713	2.66361	11.0076	0.0068778	12	0
1.14	112.533	0	0	1.07866	0.0690001	2.05762	0.0505418	3.06743	0.0591491	4.06325	0.0554785	5.04314	0.0378429	7.61092	1.32244	8.19996	0.0330263	9.03501	2.6872	9.62661	-0.13055	10.4512	2.66361	11.0078	0.0068778	12	0
1.17	112.533	0	0	1.08073	0.0690001	2.05913	0.0505418	3.0692	0.0591491	4.06491	0.0554785	5.04428	0.0378429	7.6506	1.32244	8.20095	0.0330263	9.11563	2.6872	9.6227	-0.13055	10.5312	2.66361	11.008	0.0068778	12	0
1.2	112.533	0	0	1.0828	0.0690001	2.06065	0.0505418	3.07098	0.0591491	4.06657	0.0554785	5.04541	0.0378429	7.69027	1.32244	8.20194	0.0330263	9.18012	0.0861999	9.63759	2.90395	10.5715	0.211242	11.0544	2.86797	12	0
1.23	112.533	0	0	1.08487	0.0690001	2.06217	0.0505418	3.07275	0.0591491	4.06824	0.0554785	5.04655	0.0378429	7.72994	1.32244	8.20293	0.0330263	9.18271	0.0861999	9.72471	2.90395	10.5779	0.211242	11.1404	2.86797	12	0
1.26	112.533	0	0	1.08694	0.0690001	2.06368	0.0505418	3.07453	0.0591491	4.0699	0.0554785	5.04768	0.0378429	7.76928	1.24732	8.21497	2.53673	9.18529	0.0861999	9.81183	2.90395	10.5842	0.211242	11.2264	2.86797	12	0
1.29	112.533	0	0	1.08901	0.0690001	2.0652	0.0505418	3.0763	0.0591491	4.07157	0.0554785	5.04882	0.0378429	7.8067	1.24732	8.29107	2.53673	9.18788	0.0861999	9.89895	2.90395	10.5906	0.211242	11.3125	2.86797	12	0
1.32	112.533	0	0	1.09108	0.0690001	2.06672	0.0505418	3.07808	0.0591491	4.07323	0.0554785	5.04995	0.0378429	7.84412	1.24732	8.36718	2.53673	9.19047	0.0861999	9.98606	2.90395	10.5969	0.211242	11.3985	2.86797	12	0
1.35	112.533	0	0	1.09315	0.0690001	2.06823	0.0505418	3.07985	0.0591491	4.0749	0.0554785	5.05109	0.0378429	7.88154	1.24732	8.44328	2.53673	9.19305	0.0861999	10.0732	2.90395	10.6032	0.211242	11.4846	2.86797	12	0
1.38	112.533	0	0	1.09522	0.0690001	2.06975	0.0505418	3.08163	0.0591491	4.07656	0.0554785	5.05222	0.0378429	7.91896	1.24732	8.51938	2.53673	9.19564	0.0861999	10.1603	2.90395	10.6096	0.211242	11.5706	2.86797	12	0
1.41	112.533	0	0	1.09729	0.0690001	2.07126	0.0505418	3.0834	0.0591491	4.07822	0.0554785	5.05336	0.0378429	7.95638	1.24732	8.59548	2.53673	9.19822	0.0861999	10.1704	0.00411035	10.6819	2.69682	11.6566	2.86797	12	0
1.44	112.533	0	0	1.09936	0.0690001	2.07278	0.0505418	3.08517	0.0591491	4.07989	0.0554785	5.05449	0.0378429	7.9938	1.24732	8.67158	2.53673	9.20081	0.0861999	10.1705	0.00411035	10.7628	2.69682	11.7427	2.86797	12	0
1.47	112.533	0	0	1.10143	0.0690001	2.0743	0.0505418	3.08695	0.0591491	4.08155	0.0554785	5.05563	0.0378429	8.03122	1.24732	8.74769	2.53673	9.2034	0.0861999	10.1707	0.00411035	10.8437	2.69682	11.7313	-2.86797	12	0
1.5	112.533	0	0	1.1035	0.0690001	2.07581	0.0505418	3.08872	0.0591491	4.08322	0.0554785	5.05676	0.0378429	8.06864	1.24732	8.76154	-0.102303	9.25934	2.34823	10.1708	0.00411035	10.9246	2.69682	11.6453	-2.86797	12	0
1.53	112.533	0	0	1.10557	0.0690001	2.07733	0.0505418	3.0905	0.0591491	4.08488	0.0554785	5.0579	0.0378429	8.10606	1.24732	8.75847	-0.102303	9.32979	2.34823	10.1709	0.00411035	11.0055	2.69682	11.5592	-2.86797	12	0
1.56	112.533	0	0	1.10764	0.0690001	2.07885	0.0505418	3.09227	0.0591491	4.08655	0.0554785	5.05903	0.0378429	8.14348	1.24732	8.7554	-0.102303	9.40024	2.34823	10.171	0.00411035	11.0373	-2.43991	11.5305	3.12488	12	0
1.59	112.533	0	0	1.10971	0.0690001	2.08036	0.0505418	3.09405	0.0591491	4.08821	0.0554785	5.06017	0.0378429	8.1809	1.24732	8.75233	-0.102303	9.47068	2.34823	10.1711	0.00411035	10.9641	-2.43991	11.6243	3.12488	12	0
1.62	112.533	0	0	1.11178	0.0690001	2.08188	0.0505418	3.09582	0.0591491	4.08988	0.0554785	5.06131	0.0378429	8.21832	1.24732	8.74926	-0.102303	9.54113	2.34823	10.1713	0.00411035	10.8909	-2.43991	11.718	3.12488	12	0
1.65	112.533	0	0	1.11385	0.0690001	2.08339	0.0505418	3.0976	0.0591491	4.09154	0.0554785	5.06244	0.0378429	8.25574	1.24732	8.74619	-0.102303	9.61158	2.34823	10.1714	0.00411035	10.8177	-2.43991	11.7482	-3.12488	12	0
1.68	112.533	0	0	1.11592	0.0690001	2.08491	0.0505418	3.09937	0.0591491	4.0932	0.0554785	5.06358	0.0378429	8.29316	1.24732	8.74312	-0.102303	9.68202	2.34823	10.1715	0.00411035	10.7445	-2.43991	11.6545	-3.12488	12	0
1.71	112.533	0	0	1.11799	0.0690001	2.08643	0.0505418	3.10114	0.0591491	4.09487	0.0554785	5.06471	0.0378429	8.3288	1.16871	8.79933	2.51833	9.73324	0.184427	10.1941	2.52855	10.6713	-2.43991	11.5607	-3.12488	12	0
1.74	112.533	0	0	1.12006	0.0690001	2.08794	0.0505418	3.10292	0.0591491	4.09653	0.0554785	5.06585	0.0378429	8.36386	1.16871	8.87488	2.51833	9.71174	-2.59083	10.181	0.415699	10.7013	2.14636	11.467	-3.12488	12	0
1.77	112.533	0	0	1.12213	0.0690001	2.08946	0.0505418	3.10469	0.0591491	4.0982	0.0554785	5.06698	0.0378429	8.39892	1.16871	8.95043	2.51833	9.63401	-2.59083	10.1935	0.415699	10.7657	2.14636	11.3732	-3.12488	12	0
1.8	112.533	0	0	1.1242	0.0690001	2.09098	0.0505418	3.10647	0.0591491	4.09986	0.0554785	5.06812	0.0378429	8.43398	1.16871	9.02598	2.51833	9.55629	-2.59083	10.206	0.415699	10.8301	2.14636	11.2795	-3.12488	12	0
1.83	112.533	0	0	1.12627	0.0690001	2.09249	0.0505418	3.10824	0.0591491	4.10153	0.0554785	5.06925	0.0378429	8.46904	1.16871	9.03372	-2.98384	9.53668	2.12532	10.2184	0.415699	10.7572	-2.7194	11.3459	2.55184	12	0
1.86	112.533	0	0	1.12834	0.0690001	2.09401	0.0505418	3.11002	0.0591491	4.10319	0.0554785	5.07039	0.0378429	8.50411	1.16871	8.94421	-2.98384	9.60044	2.12532	10.2309	0.415699	10.6756	-2.7194	11.4225	2.55184	12	0
1.89	112.533	0	0	1.13041	0.0690001	2.09552	0.0505418	3.11179	0.0591491	4.10485	0.0554785	5.07152	0.0378429	8.53192	0.926809	9.09639	5.07936	9.6642	2.12532	10.1471	-2.96056	10.6765	0.174537	11.4991	2.55184	12	0
1.92	112.533	0	0	1.13248	0.0690001	2.09704	0.0505418	3.11357	0.0591491	4.10652	0.0554785	5.07266	0.0378429	8.55972	0.926809	9.18199	-3.1577	9.684	4.491	10.1764	2.51654	10.6817	0.174537	11.5756	2.55184	12	0
1.95	112.533	0	0	1.13455	0.0690001	2.09856	0.0505418	3.11534	0.0591491	4.10818	0.0554785	5.07379	0.0378429	8.58752	0.926809	9.08726	-3.1577	9.80653	0.0490961	10.2529	2.8867	10.6983	4.29916	11.6522	2.55184	12	0
1.98	112.533	0	0	1.13662	0.0690001	2.10007	0.0505418	3.11712	0.0591491	4.10985	0.0554785	5.07493	0.0378429	8.61167	0.688877	9.11447	4.77339	9.808	0.0490961	10.3395	2.8867	10.8273	4.29916	11.7287	2.55184	12	0
2.01	112.533	0	0	1.13869	0.0690001	2.10159	0.0505418	3.11889	0.0591491	4.11151	0.0554785	5.07606	0.0378429	8.63234	0.688877	9.25767	4.77339	9.80947	0.0490961	10.4261	2.8867	10.9563	4.29916	11.7547	-2.55184	12	0
2.04	112.533	0	0	1.14076	0.0690001	2.10311	0.0505418	3.12066	0.0591491	4.11318	0.0554785	5.0772	0.0378429	8.653	0.688877	9.36864	-0.314311	9.83857	4.40998	10.5127	2.8867	11.0852	4.29916	11.6782	-2.55184	12	0
2.07	112.533	0	0	1.14283	0.0690001	2.10462	0.0505418	3.12244	0.0591491	4.11484	0.0554785	5.07833	0.0378429	8.67367	0.688877	9.35921	-0.314311	9.97087	4.40998	10.5993	2.8867	11.1657	-2.02484	11.6583	4.82616	12	0
2.1	112.533	0	0	1.1449	0.0690001	2.10614	0.0505418	3.12421	0.0591491	4.1165	0.0554785	5.07947	0.0378429	8.69434	0.688877	9.34978	-0.314311	10.1032	4.40998	10.6633	-2.40265	11.1243	2.50889	11.757	-4.82616	12	0
2.13	112.533	0	0	1.14697	0.0690001	2.10765	0.0505418	3.12599	0.0591491	4.11817	0.0554785	5.08061	0.0378429	8.715	0.688877	9.34036	-0.314311	10.1577	-1.8786	10.6819	4.93403	11.1743	-4.26192	11.6417	3.07312	12	0
2.16	112.533	0	0	1.14904	0.0690001	2.10917	0.0505418	3.12776	0.0591491	4.11983	0.0554785	5.08174	0.0378429	8.73567	0.688877	9.33093	-0.314311	10.1013	-1.8786	10.5892	-4.9693	11.2528	4.22665	11.7339	3.07312	12	0
2.19	112.533	0	0	1.15111	0.0690001	2.11069	0.0505418	3.12954	0.0591491	4.1215	0.0554785	5.08288	0.0378429	8.75634	0.688877	9.3215	-0.314311	10.0036	-4.73156	10.4884	-1.64085	11.2944	-4.61305	11.741	-2.33648	12	0
2.22	112.533	0	0	1.15318	0.0690001	2.1122	0.0505418	3.13131	0.0591491	4.12316	0.0554785	5.08401	0.0378429	8.777	0.688877	9.31207	-0.314311	9.86165	-4.73156	10.4392	-1.64085	11.156	-4.61305	11.6709	-2.33648	12	0
2.25	112.533	0	0	1.15525	0.0690001	2.11372	0.0505418	3.13309	0.0591491	4.12483	0.0554785	5.08515	0.0378429	8.79767	0.688877	9.27794	-5.07135	9.74087	-0.654099	10.39	-1.64085	11.0176	-4.61305	11.6009	-2.33648	12	0
2.28	112.533	0	0	1.15732	0.0690001	2.11524	0.0505418	3.13486	0.0591491	4.12649	0.0554785	5.08628	0.0378429	8.81061	0.35333	9.27341	-1.17469	9.81531	5.59296	10.3408	-1.64085	10.8792	-4.61305	11.5308	-2.33648	12	0
2.31	112.533	0	0	1.15939	0.0690001	2.11675	0.0505418	3.13663	0.0591491	4.12816	0.0554785	5.08742	0.0378429	8.81987	0.264319	9.28291	1.79234	9.85145	-5.10581	10.3025	-0.74929	10.863	5.32153	11.4607	-2.33648	12	0
2.34	112.533	0	0	1.16146	0.0690001	2.11827	0.0505418	3.13841	0.0591491	4.12982	0.0554785	5.08855	0.0378429	8.82689	-0.0794145	9.28245	5.82134	9.77065	1.26171	10.28	-0.74929	10.9561	-1.7474	11.4682	5.91061	12	0
2.37	112.533	0	0	1.16353	0.0690001	2.11978	0.0505418	3.14018	0.0591491	4.13148	0.0554785	5.08969	0.0378429	8.82451	-0.0794145	9.36169	0.910968	9.82314	-0.270837	10.3359	5.94905	10.9037	-1.7474	11.6455	5.91061	12	0
2.4	112.533	0	0	1.1656	0.0690001	2.1213	0.0505418	3.14196	0.0591491	4.13315	0.0554785	5.09082	0.0378429	8.82213	-0.0794145	9.37394	-0.361745	9.82794	0.82006	10.4033	-2.33944	10.9464	5.35702	11.7371	-5.91061	12	0
2.43	112.533	0	0	1.16767	0.0690001	2.12282	0.0505418	3.14373	0.0591491	4.13481	0.0554785	5.09196	0.0378429	8.81975	-0.0794145	9.36309	-0.361745	9.85254	0.82006	10.3332	-2.33944	11.1071	5.35702	11.5598	-5.91061	12	0
2.46	112.533	0	0	1.16974	0.0690001	2.12433	0.0505418	3.14551	0.0591491	4.13648	0.0554785	5.09309	0.0378429	8.81736	-0.0794145	9.35224	-0.361745	9.82714	-2.0964	10.3213	1.0631	10.9675	-5.04387	11.7329	6.22376	12	0
2.49	112.533	0	0	1.17181	0.0690001	2.12585	0.0505418	3.14728	0.0591491	4.13814	0.0554785	5.09423	0.0378429	8.81498	-0.0794145	9.32293	-2.22984	9.78007	-0.49518	10.3532	1.0631	10.8162	-5.04387	11.6404	-6.22376	12	0
2.52	112.533	0	0	1.17388	0.0690001	2.12737	0.0505418	3.14906	0.0591491	4.13981	0.0554785	5.09536	0.0378429	8.8126	-0.0794145	9.25604	-2.22984	9.76521	-0.49518	10.2126	-5.51363	10.8128	0.593332	11.4537	-6.22376	12	0
2.55	112.533	0	0	1.17595	0.0690001	2.12888	0.0505418	3.15083	0.0591491	4.14147	0.0554785	5.0965	0.0378429	8.80209	-0.523149	9.29602	1.12916	9.75879	4.67139	10.2014	-0.109145	10.8273	-5.69937	11.2708	1.11772	12	0
2.58	112.533	0	0	1.17802	0.0690001	2.1304	0.0505418	3.1526	0.0591491	4.14313	0.0554785	5.09763	0.0378429	8.7864	-0.523149	9.32613	-6.41354	9.76866	-0.280176	10.2101	1.64585	10.7795	4.21309	11.3044	1.11772	12	0
2.61	112.533	0	0	1.18009	0.0690001	2.13191	0.0505418	3.15438	0.0591491	4.1448	0.0554785	5.09877	0.0378429	8.76622	-0.866279	9.2832	5.02411	9.76026	-0.280176	10.2595	1.64585	10.8985	1.35583	11.3465	4.45119	12	0
